verse_key,version_id,eng,local
MAT.14.15,2168,"That evening his disciples came and said to him, This is an isolated place and its getting late. Send the crowds away so they can go into the villages and buy food for themselves.","Nyini cɛɛn n naasɔ saŋga, na i susu­fɔm n aba i dɔ, aba ase i ka, Kisa wiɛ atɔ, ya wo boro gusu wɔ lɛɛ. Ma minɛm n atin na bu kɔ miɛ kunnu, na bu kɔ nya diire be to di."
MAT.7.18,2168,A good tree cant produce bad fruit. And a rotten tree cant produce good fruit.,"Baka kpa koro su má suu­wa ŋgbɛɛn, na baka ŋgbɛɛn gusu koro su má suu­wa kpa."
MAT.7.19,2168,Every tree that doesnt produce good fruit is chopped down and thrown into the fire.,"Baka kɛrɛ bo i su má suu­wa kpa, bu kpiɛ i wɔ, na bu fa ji sin nu."
MAT.7.20,2168,"Therefore, you will know them by their fruit.","Nyini ti, bo bu yo bu ŋu ka bu ti Nyɛmɛ nɔaniɛ kan­fɔm ni, bu sa­yoo­wa n nu, ye am koro fa si kabo bu ti barasu a."
MAT.12.6,2168,But I tell you that something greater than the temple is here.,"M suse am wɔ lɛɛ, ka, deke bo i tara Nyɛmɛ Seree­biri Awuru n wo fɛn."
MAT.14.16,2168,"But Jesus said to them, Theres no need to send them away. You give them something to eat.","Na Yesu ase bu ka, I ti má deke bo bu kɔ pui, ambɛrɛ mmɔɔ ni am tii nya deke be ma bu na bu di."
MAT.14.17,2168,"They replied, We have nothing here except five loaves of bread and two fish.","Na ba se i ka, Deke bo ya la i fɛn n kɛrɛ ti kpɔnɔ nnu wɔ, ni jombaa nnyɔ."
MAT.12.7,2168,"If you had known what this means, I want mercy and not sacrifice , you wouldnt have condemned the innocent.","Ba kɛrɛ i Nyɛmɛ Jɔrɛ Kadasi n nu ka, Nyɛmɛ ŋa o, M koro aŋunfɔ si tara bo am yo yoo­wa ma m. Nzɛn má am si nyini nɔaniɛ n bu, má am ma má bu di minɛm jɔrɛ cin bu sui, bɛrɛ bo bu la má ŋgasi be ni."
MAT.7.21,2168,"Not everybody who says to me, Lord, Lord, will get into the kingdom of heaven. Only those who do the will of my Father who is in heaven will enter.","Na Yesu akaaki ase ka, Má sɔnɔ kɛrɛ bo i bo fere m ka, M Mibiɛ, m Mibiɛ, ni wura Nyɛmɛ fɛmɛya n nu a, se má ka bo bu yo m Si Nyɛmɛ bo i wo aŋgoro n dɛɛ koroo­wa ni."
MAT.14.18,2168,"He said, Bring them here to me.","Na wɔ se bu ka, Am fa bu ba ma m fɛn."
MAT.12.8,2168,The Human One is Lord of the Sabbath.,Dama mini Adamande Wa ni ti Ŋumi­yi cɛɛn n Mibiɛ n a.
MAT.7.22,2168,"On the Judgment Day, many people will say to me, Lord, Lord, didnt we prophesy in your name and expel demons in your name and do lots of miracles in your name.","Jina cɛɛn n ba juuri, minɛ dɔŋgu bá se m ka, Ya Mibiɛ, niɛ e. Ya yo faari u dɛɛ duma, na ya fa akan Nyɛmɛ jɔrɛ, na ya fa u duma n afɔn ayi ajinim afite minɛm ŋu, na ya kaaki afa u duma n ayo alekutura sam dɔŋgu."
MAT.14.19,2168,"He ordered the crowds to sit down on the grass. He took the five loaves of bread and the two fish, looked up to heaven, blessed them and broke the loaves apart and gave them to his disciples. Then the disciples gave them to the crowds.","Na wɔ ma minɛm nɔɔ ka, bu tantana wura fiɛfiɛɛ­wa n su. Na wɔ fa kpɔnɔ nnu ni, ni jombaa nnyɔ ni, na wɔ yɛ i tii su aŋgoro na wɔ da Nyɛmɛ asi. Na wɔ nya akpiɛkpiɛ kpɔnɔ n nu afa ama i susu­fɔm ni, na bɛrɛ gusu afa ama minɛm ni."
MAT.12.9,2168,Jesus left that place and went into their synagogue.,Na Yesu ayasu dɔ akɔ awura bu tiɛntiɛn­bunɔɔ sɔɔ n nu.
MAT.12.10,2168,"A man with a withered hand was there. Wanting to bring charges against Jesus, they asked, Does the Law allow a person to heal on the Sabbath.","Sɔnɔ asaa fuin be woori dɔ. Na minɛ nbem akoro ka bu sɔ́ Yesu ŋgɛɛ na bu járaki i ka na wɔ saaki Ŋumi­yi cɛɛn n ciire ni. Dɔ na ba bisa i ka, Atin wo nu ka ya koro ma sɔnɔ nya laifiɛ, Ŋumi­yi cɛɛn ni."
MAT.14.20,2168,"Everyone ate until they were full, and they filled twelve baskets with the leftovers.","Na sɔnɔ kɛrɛ adi, na bu kunnu ayi. Na i susu­fɔm n atambu kpɔnɔ ni jombaa sinsin n bo bu diiri na i kaari ni, na ba nya kandiɛ buru ni nnyɔ."
MAT.7.23,2168,"Then Ill tell them, Ive never known you. Get away from me, you people who do wrong.","Na m nya se bu ka, Ambɛrɛ satiɛ­yo­fɔm ni, am fa cinsi m bi bɛrɛ. M si má am cɛɛn n be cɛɛn n be da."
MAT.7.24,2168,Everybody who hears these words of mine and puts them into practice is like a wise builder who built a house on bedrock.,"Na Yesu akaaki ase ka, Nyini ti, sɔnɔ kɛrɛ bo i tiiri m dɛɛ nɔaniɛm n na i deeri i na i fa yoori juma, i mi ti ka alecira­fɔ be bo i taari i awuru na i seeri i jaa n yabuɛ su n wɔ."
MAT.7.25,2168,"The rain fell, the floods came, and the wind blew and beat against that house. It didnt fall because it was firmly set on bedrock.","Na nzue aba atɔ, na wawa n kɛrɛ ayi asandi, na aŋuma akpisi awuru ni, ama, wɔ tɔ má, dama i jaa jina yabuɛ su n dɛɛ ti."
MAT.14.21,2168,About five thousand men plus women and children had eaten.,"Minɛm bo bu diiri kpɔnɔ n ni jombaa n kɛrɛ kɔ yasuuri nbiɛsɔm akpii nnu wɔ, ba kan má nbaram ni nbaatumam awura má nu."
MAT.12.11,2168,"Jesus replied, Who among you has a sheep that falls into a pit on the Sabbath and will not take hold of it and pull it out?.","Na Yesu abɔ bu nu ka, Am nu, ŋma ye i bɔɛ ti kun n kpein ye i toori kunma ŋgoŋgo nu Ŋumi­yi cɛɛn n ye i mi wúra yi má i a?."
MAT.12.12,2168,How much more valuable is a person than a sheep! So the Law allows a person to do what is good on the Sabbath.,"Adamande tara bɔɛ fieo. Nyini ti, ya dɛɛ atin n su, atin wo nu ka ya yo sakpa Ŋumi­yi cɛɛn ni."
MAT.14.22,2168,"Right then, Jesus made the disciples get into the boat and go ahead to the other side of the lake while he dismissed the crowds.","Nyini sin na Yesu ama i susu­fɔm n awura lee n nu na bu du i mɔ kpiɛ kɔ kunma kpiri n buekun, na yiri aka na i kaari jama ni."
MAT.14.23,2168,"When he sent them away, he went up onto a mountain by himself to pray. Evening came and he was alone.","I kaariiri jama n wieeri ni, na wɔ fun akɔ kpɛrɛ be su i ŋgumi ka i kɔ sere Nyɛmɛ. Haari wiɛ ba tɔɔri kɛrɛ, i toko wo dɔ i ŋgumi."
MAT.12.13,2168,"Then Jesus said to the man, Stretch out your hand. So he did and it was made healthy, just like the other one.","Na wɔ nya ase sɔnɔ n ka, Teŋge u saa ni. Na wɔ teŋge i saa ni, na i saa n ayo faŋga bekun ka nyiŋga ni."
MAT.14.24,2168,"Meanwhile, the boat, fighting a strong headwind, was being battered by the waves and was already far away from land.","Nyini saŋga na lee n yiri wo nzue n afiɛn dede dɔ, na nzue nyama sukpara i, dama aŋuma sun bu kɔ bu sin wɔ."
MAT.7.26,2168,But everybody who hears these words of mine and doesnt put them into practice will be like a fool who built a house on sand.,"Ama, sɔnɔ kɛrɛ bo i tiiri m dɛɛ nɔaniɛm n na wɔ de má i, afa ayo má juma, i mi ti ka sinnzin be bo i taari i awuru ŋmiɛ nu n wɔ."
MAT.12.14,2168,The Pharisees went out and met in order to find a way to destroy Jesus.,"Dɔ na, Farasi­fɔm n afite akɔ asɛsɛ bu ŋu su, kabo bu yó na bu kun Yesu."
MAT.12.15,2168,"Jesus knew what they intended to do, so he went away from there. Large crowds followed him, and he healed them all.","Saŋga bo Yesu siiri nu sɔ ni, na wɔ yasu bɛrɛ. Na jama beberebe asu i su, na wɔ ma bu tukpaki­fɔm kɛrɛ anya laifiɛ."
MAT.12.16,2168,But he ordered them not to spread the word about him.,"Na wɔ bɔbɔ bu ka, má bu ma be si i sɔnɔ nzuin nu."
MAT.14.25,2168,"Very early in the morning he came to his disciples, walking on the lake.","Na fa kɔ akɔnyuma ciciri su, na wɔ nati nzue n su suba bu dɔ."
MAT.7.27,2168,"The rain fell, the floods came, and the wind blew and beat against that house. It fell and was completely destroyed.","Na nzue aba atɔ, na wawa n kɛrɛ ayi asandi, na aŋuma akpisi awuru n na i kɛrɛ abereki atɔ liim. Nyini awuru n tɔɔ­wa n tiiri tiɛ haari."
MAT.7.28,2168,"When Jesus finished these words, the crowds were amazed at his teaching.",Saŋga bo Yesu ba jɔjɔɔri sɔ wieeri n na jama n ayo alekutura fa kɔ i keree­wa n su.
MAT.7.29,2168,because he was teaching them like someone with authority and not like their legal experts.,dama i keree­wa n awo i ŋgumi ni Yuda­fɔm dɛɛ Nyɛmɛ nɔaniɛ kere­fɔm ni. I keree­wa n nu la yiko.
MAT.12.17,2168,so that what was spoken through Isaiah the prophet might be fulfilled.,"I yoori sɔ, adena kabo Nyɛmɛ nɔaniɛ kan­fɔ Esaya yo jɔjɔɔri n yo yii­wa a, i ŋa."
MAT.14.26,2168,"When the disciples saw him walking on the lake, they were terrified and said, Its a ghost! They were so frightened they screamed.","Saŋga bo bu ŋuuri ka i nati nzue n su ni, na sɛrɛ ati bu agaya, bu ŋa, Ŋumi lɛɛ o. Na ba bo awie, sɛrɛ n dɛɛ ti."
MAT.14.27,2168,"Just then Jesus spoke to them, Be encouraged! Its me. Dont be afraid.","Kpeŋga na Yesu ajɔjɔ bu dɔ, na wɔ se bu ka, Am ma am ahore si, mini a, má am soro sɛrɛ."
MAT.14.28,2168,"Peter replied, Lord, if its you, order me to come to you on the water.","Na Petoro ase i ka, M Mibiɛ, nzɛn i ti wɔrɔ nahɔrɛ su a, se m ka m nati nzue n su bra u dɔ."
MAT.12.18,2168,"Look, my Servant whom I chose, the one I love, in whom I find great pleasure . Ill put my Spirit upon him, and hell announce judgment to the Gentiles.","Nyɛmɛ ŋa o, M amusui­su­fɔ bo ma yi i ka i yo m sa koroo­wa n yaa. Yiri ye m koro i a, m ahore ajɔ i ŋu. M má m Awiɛwiɛ n ba wura i ŋu. Na i kɔ́ kan kere durunya n nu­fɔm kɛrɛ kabo m nahɔrɛ atin n ti barasu."
MAT.12.19,2168,"He wont argue or shout, and nobody will hear his voice in the streets.","I ni be sé má akuruwa, wara i tíɛntiɛn má. I káaki yo má naŋmiɛ atiŋgberem su."
MAT.14.29,2168,"And Jesus said, Come. Then Peter got out of the boat and was walking on the water toward Jesus.","Na Yesu ase i ka, Bra. Na Petoro afite lee n nu sunati nzue n su sukɔ Yesu dɔ."
MAT.14.30,2168,"But when Peter saw the strong wind, he became frightened. As he began to sink, he shouted, Lord, rescue me.","Ama, saŋga bo i ŋuuri ka aŋuma ni sukpiɛ agaya sɔ ni, na sɛrɛ akaaki ati i, kpeŋga i suwura nzue n bu. Na wɔ bo awie ase ka, M Mibiɛ, de m tii ji."
MAT.12.20,2168,"He wont break a bent stalk, and he wont snuff out a smoldering wick, until he makes justice win.","I búbu má janja wura bo wɔ biri, na i nɔ́ má fitana bo i je má nyunyumi. I wó bɛrɛ sɔ haari na m nahɔrɛ atin n bá kunma deke n kɛrɛ."
MAT.12.21,2168,And the Gentiles will put their hope in his name.,"Na durunya n nu­fɔm kɛrɛ bá ti i duma ni, na bu yó i tama."
MAT.12.22,2168,They brought to Jesus a demon-possessed man who was blind and unable to speak. Jesus healed him so that he could both speak and see.,"Nyini sin na ba fa sɔnɔ be aba Yesu dɔ, ajini ayo i anyinsin ni bobo wɔ. Na Yesu ama wɔ nya laifiɛ, na wɔ koro ajɔjɔ, na wɔ ŋu asi."
MAT.14.31,2168,"Jesus immediately reached out and grabbed him, saying, You man of weak faith! Why did you begin to have doubts.","Kpeŋga na Yesu alaandi i saa aso i nu, na wɔ se i ka, Wɔrɔ, u yarada n ti kaan sɔ. Nzu ti ye u sunsunni ti nnyɔ nnyɔ a."
MAT.12.23,2168,"All the crowds were amazed and said, This man couldnt be the Son of David, could he.","Na minɛm kɛrɛ ayo alekutura, na ba bisa bu ŋuŋu nu ka, Fɛmɛ Davidi anuma n lɛɛ, nzɛn sɛ a."
MAT.12.24,2168,"When the Pharisees heard, they said, This man throws out demons only by the authority of Beelzebul, the ruler of the demons.","Ama, Farasi­fɔm tiiri sɔ n na ba se ka, Bɛlazɛbuli bo i ti ajinim kɛrɛ dɛɛ fɛmɛ ni, yiri ŋgumi ma ahin sɔnɔ n yiko dɛɛ ti, ye i koro fɔn yi ajinim n a."
MAT.14.32,2168,"When they got into the boat, the wind settled down.","Na bu nnyɔ n kɛrɛ awura lee n nu, na aŋuma n atara."
MAT.12.25,2168,"Because Jesus knew what they were thinking, he replied, Every kingdom involved in civil war becomes a wasteland. Every city or house torn apart by divisions will collapse.","Yesu siiri bu sunsunni n sɔ n na wɔ se bu ka, Fɛmɛya kɛrɛ bo i nya kpakpaakiiri nu wieeri, nyini fɛmɛya ni ká ŋgbɛɛn wɔ. Awuru, wara miɛ kɛrɛ gusu bo i nya kpakpaakiiri nu wieeri, nyini awuru, wara miɛ ni sándi wɔ."
MAT.12.26,2168,"If Satan throws out Satan, he is at war with himself. How then can his kingdom endure?.","Nyini ti, nzɛn má Sitana bo i ti ajinim kɛrɛ fɛmɛ n nya fɔn i ajinim fite minɛm ŋu, má nyini kere ka ba kpakpaaki nu lɛɛ. Ye i yó sɛ ye i fɛmɛya ni kóro jina a?."
MAT.12.27,2168,"And if I throw out demons by the authority of Beelzebul, then by whose authority do your followers throw them out? Therefore, they will be your judges.","Tɔ, ye nzɛn am ŋa Bɛlazɛbuli maari m yiko, ye m fa fɔn yi ajinim a, ye ŋma maari am dɛɛ minɛm ni yiko ye bu bita fɔn yi bu n a? Nyini ti, kabo am minɛm yoori ni, nyini kere ka am la má nahɔrɛ."
MAT.14.33,2168,"Then those in the boat worshipped Jesus and said, You must be Gods Son.","Na i susu­fɔm bo bu wo lee n nu n kɛrɛ akansi i, bu ŋa, A ti Nyɛmɛ Wa a, nahɔrɛ su."
MAT.12.28,2168,"But if I throw out demons by the power of Gods Spirit, then Gods kingdom has already overtaken you.","Ama, Nyɛmɛ dɛɛ Awiɛwiɛ ni ma m yiko ye m fa fɔn yi ajinim a. Nyini n kere ka Nyɛmɛ Fɛmɛ wo am nu suniɛ i minɛm su lɛɛ."
MAT.12.29,2168,"Can people go into a house that belongs to a strong man and steal his possessions, unless they first tie up the strong man? Then they can rob his house.","Bekun, i bá yo sɛ ye be koro wura sɔnɔ faŋga­fɔ dika na i fin i neŋge a, má ka wɔ tara i faŋga­fɔ acin i nyama ka? Nyini sin na i nyá koro fin i neŋge bo i wo awuru n nu."
MAT.14.34,2168,"When they had crossed the lake, they landed at Gennesaret.",Na ba kpiɛ nzue n aba aju awɔrɛ n bo bu fere i ka Gɛnɛsarɛti ni.
MAT.12.30,2168,"Whoever isnt with me is against me, and whoever doesnt gather with me scatters.","Sɔnɔ kɛrɛ bo i jina má m sin, i mi ti m kpɔ­fɔ ɔ. Na sɔnɔ kɛrɛ gusu bo i buka má m na ya tiɛn minɛm nɔɔ, i mi sandi minɛm wɔ."
MAT.12.31,2168,"Therefore, I tell you that people will be forgiven for every sin and insult to God. But insulting the Holy Spirit wont be forgiven.","Nyini ti, m suse am wɔ lɛɛ, ka, Nyɛmɛ koro fa minɛm satiɛ kɛrɛ fa ce bu, haari fa kɔ saŋga ni jɔrɛ ŋgbɛɛn­ŋgbɛɛn kɛrɛ bo bu jɔjɔɔri i fa kɔ Nyɛmɛ dɔ, ama, sɔnɔ kɛrɛ bo i jɔjɔ wuraari Awiɛwiɛ Casi ni ŋgasi nu, Nyɛmɛ fá má i mi ŋgasi ce má i."
MAT.14.35,2168,"When the people who lived in that place recognized him, they sent word throughout that whole region, and they brought to him everyone who was sick.","Na dɔ­fɔm asi ka Yesu lɛɛ, na ba sunma akɔ ase awɔrɛ n nu­fɔm kɛrɛ, na ba fa tukpaki­fɔm kɛrɛ aba Yesu dɔ."
MAT.12.32,2168,"And whoever speaks a word against the Human One will be forgiven. But whoever speaks against the Holy Spirit wont be forgiven, not in this age or in the age that is coming.","Sɔnɔ kɛrɛ bo i jɔjɔ wuraari mini Adamande Wa ni ŋgasi nu, Nyɛmɛ fá i mi ŋgasi ce i. Ama, sɔnɔ kɛrɛ bo i jɔjɔ wuraari Awiɛwiɛ Casi ni ŋgasi nu, Nyɛmɛ fá má i mi ŋgasi ce má i, fite kisa haari fa kɔ fa ba."
MAT.14.36,2168,Then they begged him that they might just touch the edge of his clothes. Everyone who touched him was cured.,na ba sere i jande ka i ma bu fa bu saa kan i tanlɛɛ n jaa bu. Na bo bu yoori sɔ n kɛrɛ anya laifiɛ.
MAT.12.33,2168,"Either consider the tree good and its fruit good, or consider the tree rotten and its fruit rotten. A tree is known by its fruit.","Na Yesu akaaki ase bu ka, Baka kɛrɛ bo i nya ti kpa, su suu­wa kpa a, na baka kɛrɛ gusu bo i nya ti má kpa, su suu­wa tiɛtiɛ wɔ. Dama baka kɛrɛ suu­wa, ye a fa si kabo i ti a."
MAT.12.34,2168,Children of snakes! How can you speak good things while you are evil? What fills the heart comes out of the mouth.,"Ambɛrɛ burukɔɔ­nu­fɔm ka woom ni, kabo am ti satiɛ­yo­fɔm sɔ ni, am yo sɛ koro yo sakpa bekun a? Dama dekem n bo am sunsun bu am ahore su n ye am jɔjɔ bu a."
MAT.12.35,2168,Good people bring out good things from their good treasure. But evil people bring out evil things from their evil treasure.,"Sɔnɔ kpa ni i deke kpa kɛrɛ bo i bita i, fa sakpa ba a. Na sɔnɔ tiɛ gusu ni i deke tiɛ bo i bita i, fa satiɛ ba a."
MAT.12.36,2168,I tell you that people will have to answer on Judgment Day for every useless word they speak.,"M suse am wɔ lɛɛ, ka, jina cɛɛn, Nyɛmɛ dí sɔnɔ kɛrɛ jɔrɛ fa kɔ jɔrɛ ŋgbɛɛn­ŋgbɛɛn kɛrɛ bo i yo jɔjɔɔri i."
MAT.12.37,2168,By your words you will be either judged innocent or condemned as guilty.,"Dama u nɔaniɛ jɔjɔɔ­wa má a fite nu a, na u nɔaniɛ jɔjɔɔ­wa gusu má bu di u jɔrɛ cin u sui a."
MAT.12.38,2168,"At that time some of the legal experts and the Pharisees requested of Jesus, Teacher, we would like to see a sign from you.","Na Nyɛmɛ nɔaniɛ kere­fɔm, ni Farasi­fɔm nbem ase Yesu ka, Ya Kere­fɔ, ya koro ka a yo alekutura sa be kere ya na ya ŋu i."
MAT.12.39,2168,"But he replied, An evil and unfaithful generation searches for a sign, but it wont receive any sign except Jonahs sign.","Na Yesu ase bu ka, Ambɛrɛ nyuma­fɔ, satiɛ­yo­fɔm bo am su má Nyɛmɛ ni, ye am koro ka m yó alekutura sa be na am niɛ a? Ai, m yó má alekutura sa be na am ŋu i fieo, má ka alekutura sa n bo Nyɛmɛ yo yoori i maari i nɔaniɛ kan­fɔ Jona ni ŋgumi."
MAT.12.40,2168,"Just as Jonah was in the whales belly for three days and three nights , so the Human One will be in the heart of the earth for three days and three nights.","Dama kabo Jona yo woori jombaa bambaka be kunnu kɔ juuri le­san, kɔŋguɛ ni wiɛsu ni, sɔ ye mini Adamande Wa ni bá wo asiɛn n bu kɔ ju le­san, kɔŋguɛ ni wiɛsu a."
MAT.12.41,2168,"The citizens of Nineveh will stand up at the judgment with this generation and condemn it as guilty, because they changed their hearts and lives in response to Jonahs preaching. And look, someone greater than Jonah is here.","Jona yo kaanri Nyɛmɛ jɔrɛ kereeri Ninɛva­fɔm na ba kaaki bu wo. Jina cɛɛn, bɛrɛ bá yasu jina na bu járaki ambɛrɛ nyuma­fɔm, dama kisa, m suse am wɔ ka, mini tara Jona, ama, am akete ka am kaaki má am wo."
MAT.12.42,2168,"The queen of the South will be raised up by God at the judgment with this generation and condemn it because she came from a distant land to hear Solomons wisdom. And look, someone greater than Solomon is here.","Fɛmɛ bara be yo fiteeri haari i bɔsu Seba wɔ, na i bá ti Fɛmɛ Solomon dɛɛ alecira jɔjɔɔ­wa nɔaniɛ ni. Jina cɛɛn, yiri bá yasu jina na i járaki ambɛrɛ nyuma­fɔm nahɔrɛ su, dama kisa, m suse am wɔ ka, mini tara Fɛmɛ Solomon, ama, am ade má m nɔaniɛ ni."
MAT.12.43,2168,"When an unclean spirit leaves a person, it wanders through dry places looking for a place to rest. But it doesnt find any.","Na Yesu akaaki ase bu ka, Nzɛn ajini nya fite yakiiri sɔnɔ, i kɔ jeŋgbe bara yɛ boro kpantain nu wɔ, deke bo nzue wo má, na i kɔ niɛniɛ woo­biri bo i tana yi i ŋumi. Nzɛn wɔ nya má woo­biri."
MAT.12.44,2168,"Then it says, Ill go back to the house I left. When it arrives, it finds the place vacant, cleaned up, and decorated.","nyini saŋga, a ti ka i ŋa, Ma m kpie m nyi kɔ m woo­biri dawa ni. Na i kaaki kɔ, i kɔ ŋu ka ba kpara dika n nyunyumi, asɛsɛ deke kɛrɛ su, be wo má nu."
MAT.12.45,2168,Then it goes and brings with it seven other spirits more evil than itself. They go in and make their home there. That person is worse off at the end than at the beginning. This is the way it will be also for this evil generation.,"Na i nyá kɔ fa ajinim nso, bo bu ti tiɛ tara yiri ni i tii, na bu kɛrɛ bá wura woo­biri dawa n nu. Nyini saŋga, a ŋu ka sɔnɔ n woo­wa ayo tiɛ atara kabo i yo ti dawa ni. Sɔ ye i bá yo ma ahin nyuma­fɔm bo bu satiɛ­yo asunnu n a."
